DPSA1,FNSA3,FPSA1,MW,nCl,FPSA3,nH,MOMI-X,MOMI-Y,MOMI-Z,FilterItLogS,SLogP,label
238.2804495307,-0.0438431378,0.6932611458,366.115046816,0,0.0442761124,18,8892.9024338825,8733.2547069993,735.1598159095,-5.4819747874,3.37342,1
224.075666322,-0.0633067642,0.6673322062,426.206718944,0,0.0363793734,27,11859.7583357714,10972.9651836688,1326.6553200136,-5.4860729833,3.08132,1
268.3971195398,-0.0517959311,0.6622691363,490.224991188,0,0.0353458789,34,18946.7312894641,17393.9969515937,2739.2858125587,-5.4884816922,3.074,1
51.0572350942,-0.0757983668,0.5392617368,420.221306388,0,0.0286007979,29,9067.020650091,8473.2895803159,1392.4474729836,-5.4895579525,4.89408,1
164.6940555826,-0.023630013,0.6538137701,333.155120736,0,0.0305219823,23,3529.0617284569,2629.3818497105,1629.6811769609,-5.5075749517,5.3508,1
21.3680220302,-0.0718118464,0.5204300046,341.073117936,1,0.0381860194,13,3585.8582632396,2669.20588143,1927.3961416276,-5.5085877736,3.5081,0
193.873723213,-0.0597696012,0.6281654944,427.247106536,0,0.0403207889,33,9629.2422122892,7670.9008694251,2910.0450685887,-5.5161048566,3.2787,0
136.447407047,-0.0644918741,0.599586124,396.161997008,0,0.0453036303,24,13638.575506461,13029.1363411899,1327.6655615602,-5.525468849,2.7722,1
-50.0752577932,-0.0920252183,0.4606979659,414.13781182,0,0.0290531119,20,9185.4864302058,7230.7041798016,2536.0255567962,-5.5304108265,3.4407,1
54.0911089762,-0.0381136229,0.5485321249,351.125073256,1,0.0314515366,18,3617.2220315347,2964.415004763,2201.6841114365,-5.5360274186,3.3333,0
207.8886561429,-0.0192612713,0.6879995527,281.214349864,0,0.0313971175,27,3551.2251557835,2918.4985016965,1208.7979122223,-5.5480607097,4.9852,1
171.5835613889,-0.055034802,0.653331745,341.199093724,0,0.0427150629,27,4908.0274588986,3377.7201405821,1859.0814375369,-5.5484745481,3.2414,0
229.7049999148,-0.0337247371,0.6844312191,347.19976242,0,0.0394779156,25,9160.8952170182,9043.9670906227,662.8527536335,-5.5526260889,3.6048,1
215.478127229,-0.0503649481,0.6659000932,482.195405312,0,0.0470746706,26,6734.1622958899,4132.4358668837,3568.5350435642,-5.5589267787,3.8449,1
189.9211453775,-0.0517768563,0.6388018513,432.20738764,0,0.0396791,25,9870.2584950264,8212.5326068557,2384.3430159048,-5.5624404939,3.4122,1
261.0603920409,-0.0690596395,0.6898905794,384.168521868,0,0.053777693,24,13654.0715989313,13193.9694354883,886.9409134249,-5.5845233543,2.0748,1
124.0377048067,-0.0464851911,0.6078492385,383.069113448,2,0.0348198192,19,3893.5747196531,2864.3012729172,2328.7896785413,-5.5922458533,3.9643,1
182.3984146987,-0.0488074596,0.6473755164,335.176440132,1,0.0353451262,26,8376.3064227091,7712.6319749677,1190.3297112541,-5.5943268309,3.783,1
110.3379704735,-0.0651897534,0.5726838857,460.12235596,1,0.0387454499,25,11314.7077694612,10618.772280186,2315.6128489585,-5.5968676657,4.26732,1
174.2028001046,-0.0453010853,0.619010987,469.224452944,1,0.0332849413,32,12098.0732146894,11189.0801246807,2014.2731326515,-5.5999062865,3.5519,0
167.5021244198,-0.0273093531,0.650650076,310.150369704,0,0.0311404973,22,3773.0764029361,2862.5180937357,1520.1735339348,-5.6160625078,4.5522,1
318.8850427355,-0.0329853497,0.7704723834,314.2245802,0,0.0332823438,30,5232.2689701532,4713.7414638445,881.2150010527,-5.6276731613,5.7358,1
307.8738787246,-0.0561377492,0.7261118283,394.211724072,0,0.0462318129,26,8886.4116367171,5914.4101737884,3267.5791704242,-5.6292284593,1.1981,1
393.4850506585,-0.0411958144,0.7437956341,521.311438108,0,0.0380335911,39,16296.5742131736,15220.9774551567,2317.852165005,-5.640760508,3.5568,1
296.1081314444,-0.0675211648,0.6942966143,519.226388156,0,0.0382737967,33,11313.9869326552,8278.4312267733,4160.0953084788,-5.6502798833,1.1153,1
276.045811614,-0.0632031645,0.6790282491,440.234493252,0,0.0320674187,36,17841.0328272721,17450.5950937931,1050.7930774553,-5.6507370717,2.9505,0
122.7145522642,-0.0409534946,0.6161057612,297.16412586,0,0.0315005785,20,3964.4484280519,2393.9495716898,1867.7286238548,-5.6562848915,3.1198,1
227.8852650644,-0.1122324637,0.6598347477,444.200884616,0,0.0556877477,28,6442.2935092225,4827.1756064981,4441.7255089326,-5.6641542475,-0.1392,1
129.2226537273,-0.0239491724,0.6154365041,314.154976416,1,0.0292020324,23,3810.1724497215,2471.3879525557,2201.7146927279,-5.6650559338,4.5284,1
338.0939988232,-0.0392277359,0.7600573309,456.360345396,0,0.0331984089,48,7726.7119353614,7427.0690242779,1695.6334385136,-5.6718880273,7.0895,1
228.3605676297,-0.0477593736,0.7123089906,296.188863388,0,0.0467043895,24,3301.7018521403,2414.0391280188,1621.9667517798,-5.6771373377,3.8876,0
181.2872137114,-0.099514709,0.5908913639,817.299964084,0,0.0520295048,47,21377.2623562555,16215.0045788178,11090.9442935286,-5.6771394979,-2.23483,0
-113.3946358973,-0.111871285,0.4445537963,785.09876083,4,0.0320826603,40,22762.6885936734,18217.3237782413,9627.9504131437,-5.6792938483,1.7041,0
294.8400283072,-0.0431408054,0.7149958668,429.26677936,0,0.0314019124,35,7229.6469445245,5250.3513788316,2893.3898362987,-5.6907713015,5.4065,1
294.2816355326,-0.0388295162,0.7525521694,310.204513452,0,0.0410616844,26,5004.9806722239,4451.9460173003,1277.8093089719,-5.6945789467,3.9778,1
334.1856827833,-0.0620715461,0.7650362512,369.180089596,0,0.0654191337,23,8496.458255283,8219.032637181,1068.0781912432,-5.6959565772,2.74052,1
56.1677838245,-0.0654029302,0.5562929827,299.082539748,1,0.0414855032,14,3233.4439021901,1937.2079300114,1672.9778256345,-5.6995179477,2.9507,1
134.1801707597,-0.0612883251,0.6138172082,336.15862588,0,0.0453212272,20,6444.9618426817,5854.2014185568,888.0724075031,-5.7004559759,0.7414,1
427.4551586393,-0.0522879023,0.678772823,965.572522968,0,0.0284720641,79,33852.79466571,23384.2760090383,15349.3288194664,-5.7009698813,6.0475,1
166.5461775984,-0.0696246921,0.6196530501,459.13517314,0,0.0331403692,25,6945.7576239866,5560.8686729877,3366.8814954212,-5.7036121421,2.6073,1
429.0316022124,-0.0508167386,0.826454854,395.18450628,0,0.0590909315,25,7250.444575719,6635.4270796101,1894.1915836285,-5.705274993,3.4141,1
140.6325069866,-0.0647056904,0.6213561653,334.142975816,0,0.0448810771,18,8072.2400359054,7618.8725686752,588.9386217666,-5.7065587536,3.0986,0
15.9191908803,-0.0727680386,0.5123668668,413.069605714,1,0.0359246461,17,5579.6576848678,5372.7886717972,2526.9687437734,-5.7167722664,3.6407,1
145.360004127,-0.0547297848,0.6125943064,349.179026976,0,0.0448657825,23,7957.8794655984,7147.137311624,1409.0489814328,-5.7191131203,3.32722,1
286.781261784,-0.0480895335,0.7078904612,384.244664012,0,0.0338747396,36,8646.6309614632,7064.0496077578,2188.881031717,-5.722990523,4.164,1
35.5383131082,-0.0831331802,0.5271129484,520.14194404,2,0.0277888018,30,7281.702943223,6275.5296855849,3215.1828131139,-5.7344506392,4.8692,1
538.3226396381,-0.0661684764,0.7031208701,1029.602485704,0,0.034115294,87,45654.779509885,40256.1956446805,16327.1902983179,-5.7362161788,5.7224,1
83.0187471295,-0.0634979663,0.5636007003,435.227039788,0,0.0310971075,29,6848.3894348982,5262.1497829705,2976.9413266864,-5.7399385058,4.1617,1
-16.1803993144,-0.0487027853,0.4856918152,325.078203316,1,0.0279073845,13,8044.4816409274,7582.5541566779,622.7382968744,-5.7405426377,4.07644,1
62.3614814303,-0.0788927364,0.5395638177,566.206479824,0,0.037452768,27,17299.3480100178,16352.4107890704,2644.1288298559,-5.7462802229,3.6864,1
225.2035027552,-0.0586597542,0.6506289071,445.178375344,0,0.0381195689,27,13854.8243380697,12102.7078190831,2429.6364656031,-5.7522819767,2.07812,1
33.7122385336,-0.0723753259,0.5284630362,366.102272148,1,0.0345708848,19,8870.8499390664,8326.1773972109,754.2279935889,-5.755612411,5.5051,1
418.9823855141,-0.0487148724,0.7189445949,615.328150792,0,0.0456328388,41,36146.8395148645,34002.4786888964,2945.7549709735,-5.7576228615,3.022,1
282.9272675194,-0.0498531534,0.6901941202,488.220574504,0,0.0323782381,32,8981.1954001982,7873.3390124286,3086.8588192663,-5.7613075193,2.07042,1
255.6348701318,-0.0868472059,0.5889573737,1139.506293876,0,0.0413463856,73,70652.3741091586,67223.8998378865,17637.7539071378,-5.7659673421,-0.9271,1
261.7251166648,-0.0249419253,0.6908506463,383.246043916,0,0.0314696494,33,4648.3198770413,3709.4890259493,3386.6740970691,-5.7720521644,4.4878,1
44.3495168831,-0.0309705043,0.5416624494,315.084848256,1,0.0266279667,18,3958.9067395132,2790.0775123584,1630.4949751041,-5.784991656,5.188,1
185.4723787936,-0.0577968888,0.6444583363,375.158291532,0,0.0389610457,21,10737.8788321062,10492.2175885914,997.6951736954,-5.7901337582,3.69272,1
288.0291360635,-0.0381922064,0.6877637588,464.210678516,0,0.0416889968,28,11832.5896204785,10441.7570263951,2963.0077655799,-5.7953721898,3.50322,1
98.4082315651,-0.053216075,0.5859860582,324.163791512,0,0.0328437359,21,4375.3502094882,2817.8682216736,2351.259500204,-5.8020488772,3.81298,1
188.4307607941,-0.0217549217,0.6831878925,263.167399672,0,0.0358885879,21,2892.5477350453,2107.8011402859,1189.027530238,-5.8139863795,3.8264,1
308.0117216332,-0.0807141726,0.704475211,518.21653468,0,0.0433456811,30,12830.9096491513,9954.0792065859,3614.1070962388,-5.8163123766,1.5982,1
16.5213953523,-0.0724068069,0.5126716185,437.112187604,0,0.036913551,17,7052.904116544,6760.9935212481,2467.9927401592,-5.8183899863,4.24298,1
42.5898420079,-0.1107148569,0.5297430164,476.150488856,0,0.0360421237,28,11493.0971411624,8325.8183723994,3878.3359270503,-5.8238081876,3.8376,0
128.0960262419,-0.034963556,0.6039064467,381.160790068,1,0.0301182623,24,6482.9777422094,4417.4394290122,2679.0065875743,-5.8338357067,4.2975,1
48.7383510729,-0.0577764361,0.5406481608,375.140134876,1,0.0284655192,23,6897.1172614386,4756.8217655492,2611.421257877,-5.8413587606,4.4256,1
306.3123464088,-0.0227501896,0.7285451142,383.246043916,0,0.0321516374,33,5933.0526516648,3636.6145955034,3308.005691102,-5.8449921644,4.4526,0
142.6328996388,-0.0431076382,0.6135292963,351.129299912,0,0.0307658024,21,10037.2509204986,9471.1527290286,750.9725440935,-5.8610344799,4.4315,1
281.0749667917,-0.0568435264,0.7414277843,345.114712468,0,0.0474113499,19,7150.8927759329,6960.3803623306,673.1160244951,-5.8666193929,2.89974,0
278.1108338084,-0.0577984651,0.7378219054,345.114712468,0,0.0470067233,19,6835.5201246388,6476.7691312247,810.0707365851,-5.8666193929,2.89974,0
79.962662335,-0.0657619451,0.559196875,434.16396908,0,0.0305915135,25,8814.8402214622,6952.0369034909,3124.678175391,-5.8700903208,4.6017,1
241.8176367918,-0.0558863598,0.6588528782,465.183062308,1,0.0438282654,29,18437.9995772217,18194.5477707256,1227.2250196723,-5.8755965853,3.3581,1
-83.1600605394,-0.0684372811,0.4135535545,304.0170183,2,0.0321735101,10,2892.9171166329,1964.7330796808,1662.1207956877,-5.8774347901,3.7829,1
661.8527144486,-0.0248326788,0.8771034933,602.4760093042,0,0.0511597996,62,17168.7494048801,16292.0901950777,2758.6768523424,-5.8998971061,3.6335,0
76.3381247863,-0.0760208338,0.5546024428,436.12235596,1,0.0356765672,25,10300.7321459627,8489.8055252349,2863.9459994052,-5.9034055416,4.1926,0
137.7063845704,-0.0669316135,0.5953179513,460.15317742,2,0.0326147458,30,8053.0484261924,7411.3383915803,3557.5728858985,-5.90483058,4.0119,0
150.0211091884,-0.0679770344,0.5994400253,460.15317742,2,0.0337410778,30,11029.9579656293,9132.4031081678,2974.5382085173,-5.90483058,4.0119,1
331.7499885457,-0.0401901498,0.7606875885,458.21000982,0,0.0506113271,30,6025.2129389489,4890.6198172569,3468.9764245538,-5.9068769115,1.7705,1
40.8637172774,-0.0743846118,0.5363609962,369.075882348,0,0.0395510624,14,7086.6104713146,6792.2677838253,816.6493532484,-5.93577282,3.51522,0
187.4645777395,-0.0648843577,0.6168964835,492.242435756,0,0.0352699927,33,17425.9571846586,15659.5637029395,2863.3910122574,-5.9441164218,5.6295,1
62.8047522875,-0.0612670557,0.5455692482,446.206638692,0,0.0412030526,26,10322.454752198,9138.7154507511,1949.114230629,-5.9457033669,3.6566,1
-36.6746392162,-0.0867939029,0.469707293,435.070734988,1,0.0276235408,19,5230.2991766455,4329.1085340313,3230.199342529,-5.9465923899,4.3901,1
218.8684216806,-0.0449555098,0.6601150618,369.230393852,0,0.035411159,31,9562.7414200253,8890.7612596853,1446.6711839252,-5.9470523567,4.02,0
-102.8203882701,-0.0486281896,0.4006701806,391.9498071,1,0.0245610673,10,4562.2174264311,2876.0899378784,2500.5361735212,-5.9510661708,4.40412,1
255.3615196143,-0.0769044682,0.666630629,440.231122124,0,0.0439139169,32,9964.9998881155,8528.8260589135,3320.3807629318,-5.9567140513,4.1155,1
542.3162440188,-0.0228776828,0.8461681407,557.4312847241,0,0.0329338634,57,8170.3036063733,7690.1689149027,4470.3643883909,-5.9627464404,5.9659,0
249.0480702978,-0.0514784055,0.7086035403,359.130362532,0,0.043601022,21,5462.8849278387,3883.4101664542,2110.4609081416,-5.9939187243,2.98942,0
118.0872874162,-0.0504737483,0.5865670986,489.129316976,0,0.0393483054,23,7288.5430763421,5055.7694471134,3822.9239892861,-6.0142998746,4.16528,0
51.816567134,-0.0993290807,0.5440201269,398.107813432,0,0.037498501,16,7958.9551486746,6996.5445408188,1283.8685474314,-6.0197473313,2.7479,1
147.1201345085,-0.0626683706,0.5945044701,543.191580796,0,0.0371646186,28,17424.7132288633,15875.8866757028,2137.7291807871,-6.0232096646,5.0921,1
165.6715159224,-0.0546013671,0.6316311247,455.090242816,2,0.0423242159,23,5525.2384898022,4424.7954332178,2863.6203236479,-6.0248241223,4.2452,0
-53.038587925,-0.0762268288,0.4575381894,402.034954108,2,0.0316170022,14,7074.2677283222,6306.3817855823,2116.8660643452,-6.0291396587,5.0309,1
192.6011055728,-0.0636030228,0.6243204089,479.205635648,0,0.0375333812,29,10418.2534088169,9925.4680955724,3029.4726284399,-6.0314287066,3.6778,1
113.29939328,-0.0412003061,0.6021852349,328.140947892,0,0.029702941,21,3960.8196860355,2964.3483681563,1794.5023549995,-6.0368806901,4.6913,1
293.9536830039,-0.0515838428,0.6921972895,452.267507632,0,0.0359153667,36,9390.8710751206,7848.7462843443,2965.4274623992,-6.0394501187,5.2199,0
264.2462767261,-0.0577260369,0.6779769242,452.267507632,0,0.0338749865,36,9757.9385037793,7909.7374955169,2656.5841316047,-6.0394501187,5.2199,0
297.2318280058,-0.0544217316,0.7581841728,339.147058152,0,0.0521762043,21,4989.9592113978,4280.8905920918,1417.13645245,-6.041356043,3.86,0
560.6960276105,-0.0317073211,0.7916456826,624.415174904,0,0.0329379078,52,20919.8084091061,19509.9985428594,5635.627137709,-6.045768688,5.4583,1
314.2632899323,-0.0675320679,0.7560505175,399.16818752,0,0.0475869391,25,5738.7724593284,4260.2804959499,2027.5037916437,-6.0540656137,2.8716,1
213.6920406059,-0.0896525941,0.6063245138,831.315614148,0,0.0526052869,49,20609.699881513,17467.5718970875,8636.1360706629,-6.0587991483,-1.84473,1
401.9386839132,-0.0823101398,0.7535414305,574.289030924,0,0.0505453268,42,10232.790586703,8725.3218371117,4401.0658727288,-6.0593774252,2.2747,1
59.7658852889,-0.0489025451,0.5494418699,349.1215121,0,0.035407158,15,5229.4798759122,3183.3383323183,2730.6358494427,-6.0618794045,4.43818,1
26.0101742909,-0.0513341019,0.5251190623,325.078203316,1,0.0313559649,13,3463.4532104964,2442.2054980994,1768.9088695989,-6.0757026377,4.32422,1
-93.9275279141,-0.0638803742,0.4032603958,347.96650272,1,0.0312813657,10,3669.4354476299,2493.1523360062,1919.3249762458,-6.0874850544,3.892,1
338.4934628994,-0.0594756943,0.7391081298,428.231122124,0,0.0475976431,32,8515.4142354556,7684.3259539315,2701.5798205874,-6.0885606768,3.2414,0
304.0726386344,-0.0502062176,0.6873825948,463.283492044,0,0.0335426503,37,16971.7834511707,15636.803947093,2327.9587393603,-6.0951409831,4.8571,1
198.2639615324,-0.0396032345,0.6524367113,382.171499072,0,0.0349922502,26,7343.4692920057,6475.7120858091,1950.4371330579,-6.1159451664,3.821,1
16.0973154964,-0.0768269422,0.5124252352,431.060183902,1,0.0381169687,16,5883.7780586577,4311.7694839071,3169.9362631362,-6.1307647875,3.7798,1
199.8920368612,-0.0280430658,0.6696319828,319.181525512,1,0.0272060948,26,5068.2739683299,4531.3534213264,1455.4777075926,-6.1610352893,4.8106,1
499.2832162078,-0.028178591,0.7743821657,701.509134864,0,0.0299290822,67,15074.8882018715,10068.0956798823,7970.6524154264,-6.1633241121,3.9926,1
-67.9357550475,-0.0489995747,0.4348818839,342.043901744,2,0.0259945268,12,3663.6615523236,2732.4858501734,1854.1402925003,-6.1807330407,4.23352,0
416.499315666,-0.0268095928,0.7958521689,414.38616622,0,0.0243957233,50,8250.0723198368,7185.3687447264,2076.3185373787,-6.18761809,8.0248,1
87.5671953667,-0.0496048556,0.5688848568,412.112459972,1,0.0351895382,21,10490.7179189113,9717.0653405486,1099.8873107048,-6.1881520393,3.809,1
279.6645072261,-0.0499004455,0.7041817291,393.168856216,0,0.0491583325,23,8470.130599857,7589.4790534145,1538.8455003653,-6.2034123825,3.4051,1
197.634035578,-0.0217137698,0.6901173619,277.183049736,0,0.0346958324,23,3007.3443783871,2369.6736150983,1163.1241428552,-6.2145553542,4.2114,1
302.0573189923,-0.0617262003,0.6474639905,831.346605376,0,0.033652432,53,24980.2929921211,20099.1597511681,7537.1144818701,-6.2195287185,4.4695,1
152.0286097554,-0.0462529585,0.6183334306,438.069137948,0,0.0365850741,19,6033.0474780316,5183.0880624681,2996.516040326,-6.2256111276,4.18352,0
373.4547541785,-0.0505255359,0.6951105603,630.34510632,0,0.0397638829,50,14802.7203142604,13883.4165538491,5645.8498109323,-6.2325276022,3.0962,1
220.237607405,-0.0501695741,0.6478214453,513.327917372,0,0.0259158271,41,12722.6139705005,12000.5039601716,2185.2849864182,-6.2396861484,5.95092,1
167.8477856491,-0.0782157866,0.5798750526,869.325869932,0,0.0415074152,51,26744.3145875077,25590.2152441462,7995.9053916672,-6.2462197106,3.9556,1
382.9586469309,-0.0430519457,0.7738581171,386.282095076,0,0.0383530953,38,7256.7334559028,6770.2024667986,2088.4963359947,-6.2491946734,6.2235,1
-35.9199998998,-0.0709602197,0.473381576,440.1596885,0,0.0397169913,20,7610.0422389259,6816.9842758895,2542.2515533958,-6.2608038455,4.0286,1
289.8535179145,-0.0520688806,0.6689625017,539.253254536,0,0.0443812996,33,17662.0339701632,16429.7388066345,3520.2276609931,-6.2860956186,3.6159,1
553.7884438804,-0.0362090852,0.7772860573,618.40058746,0,0.0362169868,50,34593.5442806616,34070.2659492006,2611.7389317007,-6.2929066659,4.2672,1
262.9196760521,-0.049097803,0.6988333405,410.211804324,0,0.0319990172,27,11286.3296810629,10400.1028716259,1229.8780930317,-6.3060743972,3.59042,1
217.9001383311,-0.0498576115,0.6620506413,426.2307282,0,0.0413643847,30,7393.3918495706,7115.4566931628,2235.5769704009,-6.3154736871,3.9575,1
236.8870988624,-0.0137693175,0.7157443817,306.2216263161,0,0.0395774978,28,3285.2130589146,2471.098694307,1580.1336707743,-6.3214855332,5.1373,0
129.5430059617,-0.0315973374,0.6084183467,352.134240972,1,0.0284618213,21,5282.8273781082,4132.7857060177,1704.0372928899,-6.3298756697,5.4257,1
-127.9758192708,-0.0894645977,0.3778313995,359.03361912,1,0.0301645245,10,4662.6824255508,4580.0895381141,1219.1111395137,-6.3495859128,4.5326,1
417.9141201181,-0.0434715618,0.7288903054,659.31414054,0,0.0329730712,45,16701.6897559373,11812.4568526646,7077.3735399495,-6.3504076603,4.6931,1
177.1332573287,-0.0811462109,0.6396094263,435.159434404,0,0.0400591862,22,8735.7353344987,7262.3314622183,1809.4613464024,-6.3582571465,2.47312,1
135.6039171973,-0.0480907682,0.6103973387,355.145140004,1,0.0372945237,22,6799.8359098452,6159.4386560416,1414.4136361715,-6.3811890149,5.1792,0
255.4736811092,-0.052671441,0.6351384881,667.249826032,0,0.037616144,41,14103.0172006194,12391.9509455822,8806.5084244426,-6.3862973311,2.366,0
471.4718473796,-0.0513300579,0.7129640099,811.47314328,0,0.034993068,65,29051.5020226903,22558.0849876722,10919.7746260939,-6.3885429334,4.9292,1
133.9126309594,-0.0803153819,0.5840211753,495.234491164,0,0.0420950282,32,15697.7313322295,14703.0140532924,2724.2443052816,-6.4234895185,3.0711,1
109.0100605567,-0.0465375896,0.5831005754,386.120132196,0,0.0399459423,18,9426.1865035559,9006.5051301353,1510.9790434512,-6.4289815178,4.6391,1
474.6577296066,-0.0579191314,0.7380373567,656.426133512,0,0.042000954,56,18954.6666598165,14766.6521276806,6973.1265016702,-6.4326682626,2.5236,0
220.8192447696,-0.0597951306,0.6493000067,441.216475104,0,0.0469529385,27,12880.9579043266,10975.8688121821,2531.8738443541,-6.4394904128,4.02958,1
309.5997772997,-0.0330381579,0.7377094889,386.2027992,0,0.0373464918,30,7642.6382408513,7364.8087681684,1481.9336909533,-6.4444851199,4.6926,0
319.2754529776,-0.0541985383,0.6524390299,700.329708264,0,0.0433058227,42,52617.90628897,50284.3752747116,3365.7395394554,-6.4631991062,4.5732,1
356.268704507,-0.0504330683,0.6896051734,613.362804984,0,0.0391578195,47,17995.8267538318,11796.3985813696,7579.4293074637,-6.46792472,2.8669,0
235.1365237898,-0.0540878458,0.6707867778,406.189257312,0,0.0486751526,26,8099.7149635467,7039.7364794136,2433.928630695,-6.4803954375,3.738,0
402.8991386005,-0.0544853689,0.7299752994,545.2750526,0,0.0452744807,35,19120.887852988,13583.0556149533,6042.0437309152,-6.5004271936,2.4208,1
234.9344370322,-0.0425290626,0.6976347358,348.195011388,0,0.0462993207,24,5923.8644979553,4627.1982057257,1469.1606847586,-6.5050620967,4.24692,1
452.7375534935,-0.0526014512,0.738878571,753.4101491,0,0.0429857633,55,16881.7304199599,15379.6624977182,6207.0984287878,-6.5068285774,2.7324,1
280.0648867398,-0.063945738,0.6419318034,835.377905504,0,0.0339557853,57,20769.7430871387,18884.6992373903,7031.8712148509,-6.5071874662,4.5678,1
16.4412230385,-0.0683473822,0.5121555287,531.063059572,0,0.0325398038,21,16007.7676737468,14469.8240115002,1986.2859773905,-6.5201548646,3.7811,1
201.8075934832,-0.0704341485,0.6064056844,853.330955312,0,0.0360018014,51,17377.5446101227,15957.359643675,8594.8665387466,-6.5326062569,3.7357,1
235.5204659893,-0.0598760545,0.6518634957,434.195405312,0,0.0518692433,26,14612.1092930423,11570.3636250734,3674.9454787593,-6.5332832183,4.198,1
654.3376863257,-0.0406277092,0.77695467,989.562942998,0,0.0296527917,84,37765.6414576673,32246.9775141511,10368.1261931348,-6.5569954623,7.7426,1
68.2639642133,-0.054721635,0.5447601195,548.09548958,1,0.036611628,25,9263.3269708827,6595.8411468705,5906.635621503,-6.5691681003,3.996,1
156.2891821566,-0.0500198444,0.6182212914,449.118543904,2,0.0399716512,22,8098.2395320713,6767.0425486962,2576.7828640095,-6.5762200816,5.0377,1
230.3527555136,-0.0446459223,0.6597592091,433.182398104,0,0.0390482967,27,15074.3457126585,13962.0595543355,1899.2657634666,-6.5886862544,4.724,1
53.1250500612,-0.0602066741,0.5463953183,358.0542764,1,0.0282353071,15,5959.8015220116,3894.9334161701,2331.1215323737,-6.5942845678,4.17592,1
194.9803285762,-0.0480189659,0.6439953686,383.200905292,0,0.030546267,26,10591.6675598334,9822.2813476505,1115.7091811093,-6.6027500815,3.86422,1
458.6709015639,-0.0456924727,0.7449192451,627.46449318,0,0.0382127705,65,19037.0410301666,15186.4182660678,6381.9760372482,-6.6035463684,5.5532,1
39.9700246296,-0.0772959555,0.5234379945,616.2648239,0,0.0231399183,35,18987.3813656635,17197.752282326,3585.1999599051,-6.6102170853,6.65432,1
145.0311474686,-0.0887783561,0.6036746475,478.19239859,0,0.0363729897,30,9922.2447568714,8226.909212517,2532.6918671344,-6.617948481,3.5007,0
424.5738776647,-0.0505491592,0.7719980667,456.262422252,0,0.0473048585,36,10746.4516975288,8738.7333518571,3454.0051790587,-6.6188474808,3.2128,0
390.6407421488,-0.0758039323,0.7158128627,761.261830196,0,0.0519349296,43,15275.5504733732,11843.3180791302,7738.4722463209,-6.6230530548,3.41324,1
135.8179732263,-0.0797486153,0.5891382064,473.166079344,0,0.0429469752,27,14419.8393092048,11964.0413122291,3059.794151435,-6.6351540693,6.0752,1
114.9708555275,-0.0602957233,0.5746209694,493.143819676,1,0.0360595502,28,17916.8149229263,16426.309415273,2261.5527882139,-6.6508757497,3.6417,0
-107.463457689,-0.0863587454,0.4226237014,491.180759928,0,0.0209798404,24,10564.6412098539,10301.4267247541,2799.0197401518,-6.6514818957,5.93102,1
323.8380784506,-0.0584764115,0.6851370616,586.279134936,0,0.0367053679,38,26422.7636779732,25561.1893117747,1807.7358259998,-6.6737443253,4.0911,1
238.8242589733,-0.0652136024,0.673785666,392.209992756,0,0.0451691026,28,10348.2691117099,9621.7194196444,1579.0972062,-6.6835235098,3.1489,1
73.5694787579,-0.0725502096,0.544101423,514.115162404,1,0.0360008781,27,17241.1800765397,14830.8322852685,4376.9929472058,-6.6877090151,6.4766,0
143.1332272757,-0.0544347986,0.6145900888,393.114712468,0,0.0412050871,19,6926.5939145226,5994.744902037,1573.8743642109,-6.6993977255,4.5117,1
70.2471039171,-0.1154437761,0.5324889077,1068.426955488,0,0.0492338938,64,27425.1204210654,20300.4771156478,14729.4677690937,-6.7105405543,-4.13203,1
261.2731017081,-0.0353496877,0.7206481601,310.193280072,0,0.033366173,26,5210.6599585098,4541.1586807081,961.8589509861,-6.7357371766,5.72782,1
113.7245970296,-0.0592014016,0.6026233304,323.143390416,0,0.0407919732,18,5682.5583764777,4963.3871007406,935.0127303318,-6.7629674251,2.9793,1
276.1493499533,-0.0520302401,0.6326780197,747.270476732,1,0.0318232763,46,19372.0068693807,14859.5078842546,8397.3382292026,-6.7653055884,3.8538,1
108.8490045232,-0.0464016926,0.577303937,448.15537034,1,0.0341336825,25,9706.985258677,8830.8031232775,2593.1488467683,-6.773509369,5.68314,0
213.0966161235,-0.0558391373,0.6266716726,499.272258664,0,0.0332768105,37,20359.5298912906,19595.2647911333,2195.7732020304,-6.7765895606,6.2823,1
32.4416004901,-0.06392026,0.5206980053,550.136942196,0,0.0383776992,23,13831.952170533,11532.1208657586,4541.5326414425,-6.7844215203,4.145,1
197.5848015606,-0.062780524,0.614882501,668.180454788,2,0.0393181516,34,16261.422092252,12319.1524905004,5682.3024195181,-6.7993316687,4.3001,1
172.9551863954,-0.0639441041,0.6400359315,413.177312724,0,0.0456070451,27,6216.4881625663,4920.799480144,2170.5262692148,-6.8103446108,3.423,1
270.6746304084,-0.0585670788,0.6726784838,470.256942948,0,0.0448878245,34,13062.4774187293,11179.0944839694,3280.9172109838,-6.8763511024,6.33102,1
337.0884450737,-0.043222704,0.6715813839,670.3842687,0,0.040624048,50,18511.2863297716,15019.7717419957,6900.9928025658,-6.8797910767,3.0924,1
-114.5823553146,-0.0979801975,0.4166901725,534.150188072,0,0.0307179012,21,9147.3538967601,7751.8660503787,3353.2890722575,-6.8840231641,4.9521,1
79.8504585588,-0.0626611496,0.5527395768,615.077880436,0,0.0328926857,23,15963.8617204302,14627.4143656547,2842.8908070797,-6.8958907483,3.94012,1
